ID,datum oddaje,vmesna postaja,teza
6577,3/18/2018,12/22/2017,0.68
6578,7/19/2018,12/26/2017,11.87
6579,8/6/2018,6/12/2017,14.39
6580,8/19/2018,7/11/2017,8.46
6581,1/18/2018,11/12/2018,1.50
6582,8/5/2018,5/26/2017,17.75
6583,6/3/2018,5/14/2019,5.07
6584,4/4/2018,1/7/2019,8.83
6585,5/6/2018,11/10/2018,13.21
6586,8/30/2018,5/22/2017,7.06
6587,6/15/2018,10/28/2017,17.69
6588,2/10/2018,2/15/2018,18.89
6589,11/1/2018,1/26/2018,1.98
6590,11/15/2018,1/22/2018,0.18
6591,9/30/2018,7/27/2017,6.14
6592,4/4/2018,9/5/2017,13.33
6593,4/5/2018,11/5/2018,13.72
6594,8/29/2018,7/8/2017,20.00
6595,4/9/2018,10/13/2018,4.07
6596,9/10/2018,3/5/2019,4.77
6597,9/7/2018,3/25/2018,8.96
6598,8/12/2018,6/18/2017,3.44
6599,7/18/2018,4/20/2019,16.94
6600,5/22/2018,11/15/2017,10.39
6601,4/25/2018,3/10/2018,12.15
6602,8/30/2018,9/23/2017,12.46
6603,4/1/2018,6/20/2018,8.93
6604,4/7/2018,7/27/2017,4.26
6605,8/3/2018,10/28/2017,0.83
6606,2/19/2018,8/19/2017,14.59
6607,3/30/2018,2/5/2019,14.00
6608,11/12/2018,1/8/2019,5.89
6609,7/3/2018,12/9/2018,13.71
6610,3/26/2018,5/19/2017,16.22
6611,5/7/2018,2/24/2019,4.67
6612,9/29/2018,6/16/2017,18.61
6613,4/23/2018,11/18/2018,7.28
6614,5/31/2018,5/29/2018,14.66
6615,5/28/2018,3/1/2019,11.35
6616,8/4/2018,2/23/2019,5.04
6617,4/21/2018,10/25/2017,6.97
6618,2/28/2018,9/18/2017,1.63
6619,10/20/2018,8/27/2018,4.00
6620,9/6/2018,1/18/2018,15.01
6621,11/21/2018,9/27/2017,0.55
6622,10/8/2018,9/16/2017,6.59
6623,8/11/2018,10/30/2017,18.97
6624,7/30/2018,9/11/2018,16.71
6625,4/5/2018,9/12/2017,10.38
6626,11/14/2018,1/26/2018,8.35
6627,2/12/2018,3/23/2019,19.17
6628,8/19/2018,1/2/2018,2.66
6629,6/30/2018,5/30/2017,14.07
6630,1/18/2018,7/21/2018,13.77
6631,9/18/2018,10/8/2018,17.46
6632,11/3/2018,1/1/2019,1.73
6633,10/8/2018,8/16/2017,0.59
6634,7/26/2018,2/18/2019,17.96
6635,3/5/2018,9/9/2017,13.01
6636,5/27/2018,3/29/2019,4.47
6637,2/10/2018,1/21/2019,17.61
6638,4/15/2018,6/21/2018,15.68
6639,5/22/2018,9/11/2017,8.68
6640,1/29/2018,1/25/2019,8.27
6641,6/19/2018,10/13/2018,7.35
6642,11/20/2018,6/25/2017,2.55
6643,5/24/2018,6/11/2018,5.44
6644,7/19/2018,9/23/2017,6.07
6645,1/23/2018,10/17/2018,6.46
6646,4/2/2018,1/25/2019,10.29
6647,6/3/2018,11/20/2018,7.16
6648,11/29/2018,5/5/2018,9.64
6649,2/11/2018,9/19/2017,12.89
6650,3/10/2018,8/11/2018,6.90
6651,3/11/2018,4/26/2018,8.41
6652,5/13/2018,9/22/2017,15.89
6653,7/23/2018,4/19/2019,8.94
6654,8/14/2018,4/1/2018,6.56
6655,1/29/2018,5/15/2018,16.61
6656,5/10/2018,12/17/2017,4.71
6657,7/16/2018,11/4/2018,9.22
6658,5/6/2018,12/30/2018,19.71
6659,3/9/2018,7/1/2018,5.34
6660,4/6/2018,4/29/2019,10.64
6661,8/25/2018,11/8/2017,12.97
6662,2/28/2018,5/26/2018,18.40
6663,10/30/2018,4/2/2019,5.58
6664,7/1/2018,5/18/2019,11.13
6665,1/31/2018,9/16/2017,2.68
6666,6/8/2018,11/3/2018,13.15
6667,6/2/2018,3/26/2018,10.79
6668,4/1/2018,1/5/2018,19.08
6669,2/25/2018,8/7/2017,12.88
6670,1/19/2018,9/25/2018,17.22
6671,3/9/2018,3/16/2018,15.44
6672,10/9/2018,5/14/2019,18.99
6673,6/18/2018,11/7/2018,2.99
6674,9/17/2018,2/19/2019,3.93
6675,5/26/2018,6/17/2017,8.72
6676,11/12/2018,10/26/2018,11.04
6677,8/16/2018,9/14/2018,14.73
6678,5/25/2018,6/30/2018,11.88
6679,8/7/2018,6/24/2017,0.69
6680,9/17/2018,11/16/2017,10.22
6681,3/21/2018,12/17/2017,6.65
6682,1/22/2018,2/23/2018,14.88
6683,2/10/2018,4/15/2019,15.45
6684,7/3/2018,9/4/2018,1.42
6685,2/20/2018,8/22/2018,14.89
6686,1/15/2018,7/29/2017,14.05
6687,9/24/2018,7/31/2017,0.03
6688,6/12/2018,11/8/2018,8.42
6689,10/1/2018,3/15/2018,5.36
6690,6/3/2018,8/17/2018,5.61
6691,1/9/2018,3/14/2018,17.40
6692,8/14/2018,11/2/2017,9.55
6693,4/27/2018,7/12/2018,13.98
6694,9/26/2018,3/11/2018,9.89
6695,11/29/2018,9/30/2018,16.86
6696,10/21/2018,11/27/2017,2.38
6697,9/28/2018,7/28/2018,18.45
6698,6/6/2018,6/28/2018,0.99
6699,7/17/2018,8/1/2017,10.80
6700,10/15/2018,7/20/2017,5.20
6701,6/7/2018,3/7/2018,3.56
6702,5/19/2018,12/18/2018,16.04
6703,3/26/2018,7/23/2018,10.72
6704,5/21/2018,6/2/2018,8.29
6705,6/14/2018,2/25/2018,5.50
6706,3/27/2018,4/10/2019,15.17
6707,5/25/2018,8/29/2017,12.43
6708,11/15/2018,6/25/2018,14.40
6709,1/19/2018,4/27/2018,17.13
6710,10/2/2018,2/7/2019,16.87
6711,6/16/2018,6/17/2018,13.59
6712,3/3/2018,8/15/2017,19.48
6713,2/9/2018,8/6/2018,13.03
6714,4/19/2018,3/9/2019,9.58
6715,11/27/2018,4/13/2019,2.27
6716,5/5/2018,11/26/2018,5.76
6717,11/22/2018,11/30/2017,10.00
6718,8/22/2018,5/14/2018,10.62
6719,4/30/2018,9/9/2018,1.35
6720,7/15/2018,8/3/2018,0.55
6721,1/14/2018,7/9/2018,17.08
6722,8/15/2018,3/7/2018,19.15
6723,1/28/2018,3/18/2018,15.33
6724,7/15/2018,7/18/2018,16.49
6725,4/6/2018,9/23/2018,6.47
6726,1/20/2018,4/30/2018,14.32
6727,8/8/2018,5/13/2018,0.59
6728,10/28/2018,2/12/2019,8.25
6729,9/4/2018,12/3/2017,10.97
6730,1/27/2018,1/20/2019,10.46
6731,10/17/2018,7/13/2018,19.66
6732,10/13/2018,7/16/2018,5.08
6733,3/6/2018,5/26/2018,13.77
6734,10/8/2018,2/22/2018,14.76
6735,5/2/2018,8/14/2017,18.63
6736,3/31/2018,11/30/2017,4.41
6737,10/4/2018,1/5/2019,1.41
6738,9/21/2018,10/26/2018,19.39
6739,6/15/2018,5/20/2018,14.55
6740,1/21/2018,4/2/2019,0.88
6741,5/29/2018,1/20/2019,14.18
6742,2/3/2018,3/22/2019,14.99
6743,6/25/2018,1/31/2018,11.79
6744,3/25/2018,4/10/2019,3.46
6745,1/17/2018,4/12/2018,7.41
6746,3/15/2018,2/3/2018,3.54
6747,3/21/2018,4/4/2019,17.02
6748,6/29/2018,4/11/2019,1.81
6749,9/26/2018,7/9/2018,14.35
6750,8/18/2018,10/27/2017,11.02
6751,7/21/2018,2/16/2019,1.16
6752,10/18/2018,11/6/2018,7.31
6753,2/11/2018,1/15/2018,0.78
6754,8/29/2018,10/20/2017,5.87
6755,1/21/2018,5/4/2018,18.22
6756,9/30/2018,3/8/2019,0.56
6757,3/23/2018,4/2/2018,2.53
6758,6/12/2018,11/16/2017,0.02
6759,9/16/2018,4/21/2019,3.01
6760,9/28/2018,8/20/2018,2.14
6761,3/8/2018,11/5/2018,0.98
6762,4/2/2018,12/17/2018,6.50
6763,8/2/2018,10/22/2018,17.39
6764,9/24/2018,1/11/2019,1.38
6765,7/13/2018,11/7/2018,18.13
6766,2/9/2018,5/23/2018,13.59
6767,5/27/2018,10/2/2017,4.94
6768,4/27/2018,3/24/2019,7.68
6769,11/12/2018,12/9/2017,7.78
6770,5/14/2018,4/8/2019,19.25
6771,9/12/2018,12/15/2018,13.22
6772,10/4/2018,8/31/2018,7.26
6773,6/18/2018,6/18/2018,0.99
6774,5/23/2018,3/22/2019,18.85
6775,3/23/2018,4/13/2019,16.60
6776,2/1/2018,11/18/2018,8.12
6777,2/13/2018,12/22/2018,1.66
6778,2/3/2018,5/31/2017,9.32
6779,1/31/2018,3/7/2019,7.56
6780,10/18/2018,10/30/2018,7.05
6781,4/26/2018,5/26/2018,14.40
6782,2/21/2018,6/11/2017,16.48
6783,10/28/2018,12/17/2018,15.79
6784,1/12/2018,5/1/2019,18.84
6785,1/15/2018,3/14/2018,15.52
6786,1/24/2018,9/5/2017,7.23
6787,5/19/2018,2/10/2018,2.56
6788,7/18/2018,4/4/2018,2.36
6789,5/22/2018,10/27/2018,5.95
6790,6/4/2018,3/30/2018,13.00
6791,4/11/2018,3/27/2019,9.84
6792,7/6/2018,1/1/2019,4.27
6793,4/28/2018,7/31/2017,10.68
6794,4/28/2018,7/3/2017,6.18
6795,8/7/2018,3/3/2018,17.41
6796,8/23/2018,9/6/2018,2.16
6797,4/7/2018,5/13/2018,19.70
6798,9/5/2018,8/12/2018,15.04
6799,7/28/2018,5/5/2019,9.49
6800,1/28/2018,3/2/2019,18.39
6801,8/18/2018,9/22/2018,14.65
6802,9/26/2018,6/14/2018,15.75
6803,2/28/2018,8/18/2018,2.59
6804,10/8/2018,1/28/2018,8.35
6805,2/25/2018,10/4/2018,12.65
6806,4/29/2018,10/27/2017,10.29
6807,5/28/2018,12/30/2018,14.49
6808,6/7/2018,7/21/2018,15.73
6809,2/22/2018,11/11/2017,3.37
6810,7/18/2018,3/14/2019,19.47
6811,8/7/2018,9/26/2017,11.20
6812,3/18/2018,8/25/2017,17.06
6813,1/10/2018,3/3/2019,10.17
6814,5/26/2018,7/11/2017,6.76
6815,4/10/2018,9/4/2017,0.89
6816,10/23/2018,4/10/2018,5.71
6817,10/19/2018,11/28/2018,14.50
6818,8/8/2018,11/29/2018,4.45
6819,6/6/2018,12/10/2017,17.92
6820,8/10/2018,2/28/2019,4.85
6821,7/22/2018,11/3/2017,3.67
6822,9/25/2018,11/11/2017,2.86
6823,4/16/2018,1/17/2019,4.45
6824,11/15/2018,1/26/2019,8.88
6825,2/19/2018,8/15/2017,7.17
6826,9/25/2018,6/16/2018,13.26
6827,8/23/2018,10/20/2018,19.10
6828,4/16/2018,10/22/2018,13.61
6829,9/5/2018,9/5/2018,16.70
6830,7/29/2018,9/29/2017,9.94
6831,2/11/2018,1/31/2019,12.39
6832,10/24/2018,6/7/2018,1.81
6833,2/19/2018,5/3/2018,1.17
6834,7/13/2018,5/9/2018,4.42
6835,3/11/2018,1/5/2019,12.19
6836,9/5/2018,12/24/2018,15.03
6837,11/2/2018,1/4/2019,11.92
6838,4/14/2018,8/6/2018,8.76
6839,7/8/2018,4/2/2018,18.52
6840,9/9/2018,5/23/2018,12.70
6841,11/13/2018,2/25/2019,1.37
6842,2/16/2018,4/29/2018,0.28
6843,9/14/2018,9/19/2017,2.89
6844,11/16/2018,12/31/2018,19.95
6845,9/29/2018,2/23/2018,14.73
6846,9/30/2018,3/31/2019,10.49
6847,11/28/2018,3/19/2018,4.68
6848,3/14/2018,4/26/2018,13.43
6849,9/29/2018,7/16/2017,16.18
6850,7/13/2018,4/18/2019,2.24
6851,11/14/2018,6/2/2018,17.75
6852,8/24/2018,9/28/2018,1.57
6853,11/14/2018,7/31/2017,2.23
6854,3/22/2018,5/7/2018,17.29
6855,2/3/2018,5/2/2018,16.71
6856,2/7/2018,12/18/2017,18.37
6857,2/11/2018,5/24/2018,12.86
6858,1/18/2018,5/2/2018,11.77
6859,10/28/2018,8/20/2017,3.42
6860,8/2/2018,9/16/2017,10.48
6861,11/6/2018,9/13/2018,1.81
6862,3/13/2018,4/26/2018,9.00
6863,5/25/2018,10/24/2017,12.27
6864,7/26/2018,1/19/2019,15.73
6865,2/5/2018,10/22/2017,1.47
6866,5/1/2018,6/23/2017,14.31
6867,3/8/2018,10/7/2017,6.47
6868,10/26/2018,3/9/2019,19.04
6869,7/23/2018,3/17/2019,0.07
6870,4/16/2018,6/13/2018,3.45
6871,10/30/2018,7/17/2018,12.86
6872,9/15/2018,10/14/2018,18.26
6873,3/25/2018,9/8/2017,4.40
6874,8/3/2018,8/26/2017,11.33
6875,8/14/2018,12/20/2017,14.20
6876,8/12/2018,10/11/2017,8.05
6877,2/16/2018,10/26/2017,11.95
6878,6/21/2018,7/23/2018,19.68
6879,7/28/2018,11/5/2018,6.87
6880,9/10/2018,10/12/2017,18.20
6881,4/24/2018,10/1/2018,6.33
6882,7/31/2018,3/28/2018,10.60
6883,10/9/2018,10/9/2017,7.18
6884,5/19/2018,1/25/2018,6.74
6885,7/3/2018,11/8/2017,1.89
6886,5/11/2018,1/31/2018,11.22
6887,1/26/2018,3/22/2019,8.79
6888,6/30/2018,6/27/2017,9.74
6889,3/24/2018,12/22/2018,8.34
6890,3/26/2018,9/16/2018,1.49
6891,10/31/2018,2/1/2018,5.93
6892,3/7/2018,5/2/2019,6.09
6893,2/11/2018,6/20/2018,2.16
6894,6/4/2018,1/16/2019,2.96
6895,9/23/2018,9/1/2017,2.54
6896,7/7/2018,2/12/2018,15.23
6897,2/25/2018,4/29/2018,0.90
6898,9/13/2018,12/20/2017,18.10
6899,7/19/2018,8/1/2018,12.07
6900,7/15/2018,12/25/2018,19.38
6901,3/1/2018,12/4/2018,13.41
6902,9/9/2018,8/26/2018,10.01
6903,5/22/2018,1/4/2018,10.14
6904,3/3/2018,3/24/2019,15.36
6905,4/15/2018,1/1/2018,5.29
6906,9/19/2018,4/18/2019,18.87
6907,3/2/2018,10/30/2017,14.65
6908,10/25/2018,10/10/2018,12.05
6909,8/2/2018,2/2/2018,11.50
6910,8/18/2018,10/2/2017,19.58
6911,2/19/2018,3/3/2018,5.16
6912,6/18/2018,11/1/2017,3.03
6913,3/2/2018,4/23/2019,19.61
6914,4/25/2018,3/9/2019,17.95
6915,3/19/2018,5/21/2017,13.48
6916,6/30/2018,3/11/2018,12.06
6917,2/9/2018,1/12/2019,19.83
6918,1/30/2018,12/24/2018,4.48
6919,3/13/2018,7/11/2017,12.69
6920,7/22/2018,1/16/2019,11.14
6921,5/24/2018,3/7/2018,2.48
6922,3/7/2018,1/29/2019,12.03
6923,4/10/2018,10/29/2017,8.47
6924,1/6/2018,6/24/2017,1.03
6925,4/8/2018,5/14/2018,19.84
6926,10/3/2018,1/31/2019,12.32
6927,11/14/2018,4/25/2018,2.38
6928,1/30/2018,11/14/2018,16.39
6929,6/4/2018,8/30/2018,4.50
6930,6/6/2018,7/17/2017,13.11
6931,6/9/2018,11/19/2018,16.30
6932,8/22/2018,2/6/2019,0.54
6933,3/5/2018,3/18/2019,9.73
6934,3/13/2018,3/20/2019,16.81
6935,7/23/2018,12/29/2018,18.99
6936,1/9/2018,3/23/2019,13.69
6937,8/22/2018,7/25/2017,6.73
6938,5/1/2018,3/28/2019,16.88
6939,2/21/2018,10/19/2018,15.95
6940,10/17/2018,8/11/2017,16.61
6941,6/13/2018,8/21/2018,4.91
6942,6/20/2018,6/13/2018,7.41
6943,1/3/2018,2/7/2019,2.67
6944,5/7/2018,3/2/2018,17.98
6945,2/24/2018,4/4/2018,12.93
6946,1/3/2018,8/7/2018,6.52
6947,6/10/2018,6/12/2018,7.91
6948,11/16/2018,11/15/2017,18.14
6949,7/7/2018,9/17/2018,11.73
6950,9/2/2018,5/22/2018,6.45
6951,10/16/2018,5/2/2019,3.72
6952,4/24/2018,4/18/2019,17.77
6953,1/15/2018,9/26/2017,17.78
6954,9/8/2018,12/7/2017,3.02
6955,4/10/2018,3/4/2018,8.01
6956,1/9/2018,3/15/2018,10.34
6957,10/23/2018,4/28/2019,17.47
6958,5/14/2018,5/2/2018,5.58
6959,4/5/2018,11/22/2018,1.42
6960,4/23/2018,8/27/2017,17.45
6961,10/23/2018,8/6/2018,1.15
6962,6/22/2018,7/3/2017,13.57
6963,7/23/2018,8/23/2017,14.88
6964,9/13/2018,10/10/2018,5.65
6965,8/7/2018,3/12/2019,15.58
6966,4/7/2018,1/23/2019,16.08
6967,3/14/2018,2/26/2018,4.67
6968,9/11/2018,3/20/2019,11.92
6969,8/2/2018,7/25/2018,19.66
6970,10/23/2018,4/2/2018,10.49
6971,3/20/2018,1/12/2019,8.40
6972,11/26/2018,4/6/2018,12.72
6973,11/9/2018,12/15/2018,11.28
6974,9/4/2018,10/5/2018,6.19
6975,8/19/2018,9/18/2018,14.04
6976,7/12/2018,6/24/2018,6.80
6977,2/16/2018,9/13/2018,3.53
6978,5/24/2018,6/13/2017,18.95
6979,9/26/2018,10/14/2018,10.62
6980,5/16/2018,7/1/2017,18.16
6981,8/28/2018,8/8/2018,15.51
6982,4/20/2018,5/15/2019,8.33
6983,11/29/2018,8/17/2017,7.39
6984,3/4/2018,11/4/2017,18.38
6985,10/28/2018,12/21/2017,10.45
6986,9/21/2018,9/17/2017,1.90
6987,7/10/2018,1/10/2018,3.99
6988,7/26/2018,3/30/2018,5.59
6989,4/30/2018,8/1/2018,11.54
6990,2/8/2018,12/31/2018,13.44
6991,5/14/2018,1/20/2019,2.14
6992,11/27/2018,6/19/2018,15.50
6993,3/30/2018,2/21/2019,4.50
6994,3/21/2018,10/9/2017,1.71
6995,1/19/2018,6/24/2018,9.89
6996,10/28/2018,9/23/2017,13.25
6997,10/12/2018,3/12/2019,6.96
6998,3/17/2018,4/14/2018,1.79
6999,3/25/2018,8/2/2018,13.77
7000,10/2/2018,2/6/2019,10.33
7001,4/1/2018,9/20/2018,14.69
7002,6/12/2018,5/19/2017,0.19
7003,7/16/2018,8/28/2017,4.61
7004,4/10/2018,6/2/2018,13.34
7005,5/17/2018,12/12/2017,16.69
7006,8/30/2018,11/15/2018,7.80
7007,5/3/2018,3/6/2018,6.26
7008,7/1/2018,12/13/2018,5.52
7009,9/30/2018,2/26/2019,19.09
7010,5/19/2018,5/3/2019,11.35
7011,5/29/2018,9/2/2017,11.73
7012,10/11/2018,5/6/2019,4.05
7013,9/5/2018,1/29/2019,14.32
7014,4/11/2018,7/15/2017,7.71
7015,11/29/2018,11/9/2017,17.64
7016,2/3/2018,8/7/2018,14.73
7017,10/6/2018,3/28/2018,15.66
7018,10/6/2018,6/24/2017,0.58
7019,7/7/2018,10/27/2017,5.14
7020,5/24/2018,2/16/2019,16.86
7021,9/11/2018,12/28/2018,9.39
7022,7/12/2018,9/17/2017,0.53
7023,9/25/2018,11/7/2017,13.69
7024,8/6/2018,1/6/2019,5.50
7025,5/27/2018,7/5/2018,9.05
7026,7/6/2018,6/29/2017,19.22
7027,8/2/2018,11/12/2018,6.12
7028,5/10/2018,7/30/2017,1.36
7029,7/14/2018,8/28/2017,2.49
7030,7/20/2018,2/6/2019,3.48
7031,10/12/2018,9/13/2018,3.49
7032,6/22/2018,8/29/2018,12.78
7033,6/8/2018,6/3/2018,13.84
7034,1/10/2018,5/29/2018,18.77
7035,10/31/2018,5/1/2019,8.15
7036,10/20/2018,5/22/2017,16.80
7037,9/29/2018,4/28/2018,3.00
7038,8/1/2018,2/12/2019,16.21
7039,3/9/2018,4/25/2019,11.44
7040,8/13/2018,4/19/2019,2.45
7041,1/13/2018,5/30/2018,10.80
7042,5/8/2018,7/27/2018,7.90
7043,8/29/2018,1/13/2018,18.45
7044,8/2/2018,9/27/2017,19.05
7045,3/29/2018,6/28/2017,11.70
7046,2/4/2018,11/6/2018,1.94
7047,6/30/2018,9/15/2017,9.81
7048,7/27/2018,9/2/2018,12.27
7049,8/22/2018,1/30/2018,13.80
7050,1/12/2018,5/27/2018,12.65
7051,8/6/2018,7/13/2017,11.52
7052,10/14/2018,11/8/2017,14.90
7053,9/27/2018,12/12/2018,16.71
7054,2/9/2018,8/17/2018,2.82
7055,1/29/2018,4/4/2019,16.41
7056,1/25/2018,1/23/2019,19.87
7057,8/5/2018,3/11/2018,3.63
7058,2/19/2018,1/10/2019,14.64
7059,5/21/2018,8/27/2018,2.40
7060,8/6/2018,9/22/2017,14.54
7061,6/22/2018,12/1/2017,17.60
7062,3/7/2018,4/13/2018,4.23
7063,4/17/2018,5/4/2019,14.78
7064,11/4/2018,8/16/2017,2.74
7065,4/5/2018,10/17/2017,16.55
7066,4/28/2018,10/28/2017,4.26
7067,6/15/2018,9/27/2018,3.18
7068,4/10/2018,4/11/2019,11.29
7069,11/27/2018,3/28/2018,19.72
7070,8/11/2018,11/12/2017,16.54
7071,11/30/2018,11/20/2017,11.51
7072,11/6/2018,11/30/2017,13.24
7073,5/17/2018,5/26/2018,5.81
7074,10/22/2018,12/18/2017,18.63
7075,8/15/2018,12/17/2018,12.72
7076,11/8/2018,8/27/2017,2.39
7077,3/12/2018,8/22/2018,12.37
7078,9/30/2018,7/6/2018,13.45
7079,9/12/2018,2/20/2019,17.22
7080,9/17/2018,3/24/2018,16.83
7081,7/28/2018,3/6/2019,0.23
7082,4/30/2018,8/21/2018,17.96
7083,10/1/2018,7/27/2018,12.81
7084,11/2/2018,1/11/2019,12.87
7085,2/26/2018,2/11/2019,17.77
7086,2/3/2018,5/29/2017,12.01
7087,3/27/2018,1/4/2018,17.68
7088,6/24/2018,12/22/2018,10.41
7089,1/26/2018,10/19/2018,16.08
7090,7/2/2018,8/11/2018,6.77
7091,4/17/2018,11/19/2017,1.58
7092,5/18/2018,4/4/2019,10.44
7093,6/4/2018,8/24/2017,7.95
7094,3/5/2018,7/26/2017,12.26
7095,2/24/2018,9/18/2018,13.66
7096,10/10/2018,12/27/2017,1.83
7097,3/7/2018,2/26/2018,2.42
7098,3/28/2018,12/8/2017,2.26
7099,10/3/2018,7/31/2017,9.78
7100,5/15/2018,7/6/2017,17.30
7101,7/21/2018,3/15/2018,12.88
7102,2/12/2018,5/23/2017,0.19
7103,2/12/2018,6/4/2017,3.16
7104,7/26/2018,9/9/2018,6.17
7105,10/15/2018,9/13/2018,15.97
7106,1/29/2018,9/23/2017,4.04
7107,1/19/2018,11/29/2017,3.03
7108,1/12/2018,1/17/2018,13.56
7109,3/1/2018,7/12/2017,12.84
7110,5/20/2018,8/10/2017,6.02
7111,10/9/2018,4/9/2019,6.77
7112,10/20/2018,2/11/2019,7.94
7113,10/15/2018,8/13/2018,14.94
7114,1/14/2018,10/27/2018,5.32
7115,3/22/2018,4/27/2019,7.74
7116,1/12/2018,9/13/2017,2.30
7117,10/28/2018,11/4/2018,19.02
7118,9/5/2018,10/18/2018,6.04
7119,3/29/2018,3/14/2019,10.85
7120,9/7/2018,3/22/2018,2.65
7121,2/20/2018,5/18/2017,13.22
7122,3/11/2018,6/19/2017,9.95
7123,9/5/2018,12/3/2017,13.61
7124,2/25/2018,3/4/2019,19.88
7125,5/16/2018,9/3/2018,18.59
7126,6/24/2018,3/16/2019,1.17
7127,4/4/2018,6/29/2017,3.84
7128,7/18/2018,6/20/2018,9.29
7129,4/16/2018,7/23/2017,15.13
7130,11/19/2018,8/3/2018,4.20
7131,5/18/2018,5/14/2019,13.84
7132,9/25/2018,2/2/2019,19.53
7133,2/11/2018,2/18/2019,0.64
7134,8/7/2018,2/20/2019,1.96
7135,1/27/2018,1/10/2018,19.91
7136,5/6/2018,7/14/2017,4.93
7137,10/3/2018,10/5/2017,18.38
7138,2/5/2018,4/13/2018,14.61
7139,9/17/2018,12/2/2017,3.05
7140,7/2/2018,8/28/2017,14.14
7141,10/17/2018,1/3/2019,5.48
7142,7/15/2018,9/10/2017,14.77
7143,11/25/2018,1/20/2019,17.48
7144,10/26/2018,11/16/2018,5.55
7145,4/18/2018,4/26/2018,19.34
7146,3/29/2018,9/8/2017,14.36
7147,9/9/2018,7/19/2018,16.69
7148,2/13/2018,4/12/2018,8.25
7149,1/12/2018,10/30/2017,8.68
7150,11/17/2018,12/22/2018,2.81
7151,10/13/2018,10/21/2017,10.96
7152,7/25/2018,1/15/2018,10.68
7153,4/19/2018,10/31/2018,7.26
7154,11/24/2018,3/4/2018,5.87
7155,4/29/2018,7/7/2017,11.93
7156,1/29/2018,5/8/2018,11.29
7157,6/25/2018,5/4/2019,1.10
7158,3/22/2018,1/15/2018,1.21
7159,9/22/2018,9/25/2017,2.02
7160,8/1/2018,1/26/2018,9.34
7161,1/14/2018,10/8/2018,2.12
7162,8/1/2018,5/17/2018,1.16
7163,10/19/2018,4/23/2018,6.00
7164,5/18/2018,9/19/2017,15.50
7165,5/22/2018,2/24/2018,10.08
7166,3/24/2018,4/22/2018,0.01
7167,5/25/2018,10/18/2018,3.37
7168,6/16/2018,11/9/2018,13.70
7169,2/17/2018,11/26/2018,5.12
7170,9/30/2018,7/6/2017,5.03
7171,2/12/2018,7/21/2018,11.10
7172,6/4/2018,2/11/2019,6.73
7173,5/30/2018,6/30/2018,10.97
7174,10/16/2018,7/16/2018,13.15
7175,4/15/2018,9/11/2018,17.10
7176,5/6/2018,7/22/2018,11.45
7177,5/18/2018,11/10/2017,14.04
7178,2/8/2018,3/22/2018,8.69
7179,6/15/2018,7/25/2018,1.20
7180,6/3/2018,11/14/2018,18.51
7181,1/4/2018,5/7/2019,2.27
7182,11/14/2018,4/19/2019,0.11
7183,9/17/2018,7/21/2018,8.79
7184,5/30/2018,10/3/2018,8.51
7185,6/19/2018,11/14/2017,4.42
7186,1/24/2018,11/3/2018,5.20
7187,4/23/2018,1/14/2019,3.04
7188,7/26/2018,8/3/2018,5.74
7189,7/12/2018,10/26/2018,3.02
7190,4/25/2018,9/25/2017,19.04
7191,1/19/2018,12/29/2018,4.59
7192,9/4/2018,8/21/2018,12.44
7193,2/8/2018,10/15/2018,6.84
7194,9/27/2018,10/4/2018,4.98
7195,8/28/2018,12/11/2017,12.94
7196,8/16/2018,3/31/2019,9.06
7197,5/20/2018,12/10/2018,16.05
7198,7/25/2018,10/27/2018,17.74
7199,5/27/2018,9/12/2017,6.46
7200,8/2/2018,7/2/2018,16.42
7201,10/9/2018,1/8/2018,15.79
7202,2/22/2018,8/16/2018,4.04
7203,5/26/2018,3/13/2018,1.55
7204,11/23/2018,3/3/2019,1.13
7205,9/1/2018,12/30/2017,10.02
7206,2/27/2018,5/10/2019,3.04
7207,4/19/2018,12/30/2018,17.20
7208,4/11/2018,1/2/2018,1.25
7209,4/28/2018,2/18/2018,9.46
7210,5/12/2018,12/31/2018,14.88
7211,4/23/2018,10/29/2018,8.20
7212,11/14/2018,10/8/2018,17.61
7213,10/2/2018,1/3/2019,5.70
7214,10/16/2018,3/22/2019,6.26
7215,8/27/2018,5/26/2018,6.02
7216,10/14/2018,7/4/2017,10.43
7217,10/25/2018,1/16/2018,19.35
7218,7/10/2018,3/6/2019,18.00
7219,6/14/2018,1/23/2019,2.52
7220,9/23/2018,2/10/2018,19.38
7221,11/27/2018,4/15/2018,4.83
7222,11/5/2018,3/31/2019,18.75
7223,2/7/2018,6/25/2018,5.41
7224,5/4/2018,5/23/2017,16.71
7225,7/29/2018,7/29/2018,19.79
7226,3/7/2018,11/30/2017,8.21
7227,11/4/2018,4/24/2018,10.25
7228,3/14/2018,8/16/2017,17.15
7229,11/9/2018,10/24/2017,5.21
7230,9/13/2018,12/14/2018,16.46
7231,3/16/2018,7/11/2018,1.01
7232,1/17/2018,12/5/2017,11.51
7233,2/19/2018,5/8/2018,8.06
7234,4/22/2018,3/29/2019,17.41
7235,3/7/2018,9/14/2017,6.08
7236,11/11/2018,1/3/2018,4.23
7237,10/26/2018,9/29/2018,7.17
7238,11/22/2018,1/8/2018,2.05
7239,2/4/2018,8/11/2017,1.90
7240,6/19/2018,6/2/2018,11.23
7241,10/30/2018,8/6/2017,19.57
