ID,Datum oddaje,teza
5915,1/3/2019,9.94
5916,12/24/2017,10.08
5917,7/15/2017,14.98
5918,3/10/2019,8.23
5919,5/15/2019,18.35
5920,8/26/2017,1.72
5921,11/20/2017,13.65
5922,8/27/2017,1.60
5923,3/24/2018,18.26
5924,10/13/2017,4.00
5925,10/27/2018,0.05
5926,2/28/2018,10.47
5927,10/1/2018,14.56
5928,5/20/2018,17.05
5929,10/19/2017,16.13
5930,1/29/2019,8.66
5931,3/13/2019,3.04
5932,2/25/2019,9.19
5933,3/15/2019,17.83
5934,8/4/2018,15.06
5935,5/14/2018,12.62
5936,4/24/2018,8.60
5937,11/1/2018,14.89
5938,10/11/2018,10.96
5939,4/9/2019,13.34
5940,5/24/2018,3.22
5941,1/28/2019,4.07
5942,2/25/2019,11.02
5943,8/1/2018,19.25
5944,6/6/2018,12.06
5945,7/6/2018,3.18
5946,11/13/2017,10.43
5947,5/30/2018,9.29
5948,5/5/2018,11.43
5949,4/27/2019,4.05
5950,12/2/2018,3.91
5951,2/10/2018,6.62
5952,2/8/2018,14.02
5953,3/20/2019,14.28
5954,7/25/2017,19.94
5955,4/4/2019,4.89
5956,11/17/2018,1.56
5957,11/22/2017,13.97
5958,10/1/2018,3.18
5959,3/15/2018,4.63
5960,9/23/2017,7.21
5961,3/14/2019,3.55
5962,10/30/2017,17.56
5963,11/25/2017,11.96
5964,4/3/2018,3.62
5965,5/28/2017,5.00
5966,8/13/2018,8.90
5967,8/2/2018,19.69
5968,10/19/2017,2.47
5969,11/21/2018,13.63
5970,11/24/2017,16.84
5971,7/8/2018,9.74
5972,11/3/2018,3.76
5973,8/12/2017,6.86
5974,3/12/2019,8.83
5975,5/6/2018,10.05
5976,1/17/2018,7.94
5977,4/4/2018,11.68
5978,9/9/2017,17.18
5979,3/13/2019,16.14
5980,8/19/2018,9.82
5981,11/12/2017,12.30
5982,12/11/2018,16.08
5983,5/19/2017,6.62
5984,7/19/2018,5.54
5985,5/18/2019,7.31
5986,12/14/2017,14.05
5987,12/2/2018,19.75
5988,7/15/2017,14.90
5989,5/30/2017,16.76
5990,6/20/2017,5.01
5991,12/3/2017,9.79
5992,1/11/2018,15.45
5993,4/22/2018,4.17
5994,1/28/2018,16.28
5995,7/22/2018,19.80
5996,12/21/2018,13.02
5997,5/22/2017,13.74
5998,10/7/2018,11.20
5999,5/21/2017,0.24
6000,7/23/2017,3.24
6001,7/31/2018,5.36
6002,1/11/2019,0.94
6003,6/19/2018,8.88
6004,3/31/2019,19.98
6005,8/10/2017,1.54
6006,2/20/2019,15.32
6007,12/2/2018,8.25
6008,11/13/2017,10.07
6009,2/13/2019,10.87
6010,6/19/2018,5.57
6011,5/11/2019,17.48
6012,1/24/2019,8.14
6013,10/29/2017,14.72
6014,5/12/2019,10.14
6015,1/13/2019,16.19
6016,5/4/2019,19.00
6017,5/13/2019,18.38
6018,3/16/2019,0.57
6019,5/16/2019,19.92
6020,2/26/2018,11.23
6021,4/29/2018,1.62
6022,8/25/2017,9.92
6023,12/26/2017,7.69
6024,8/17/2018,4.74
6025,1/8/2018,13.30
6026,7/11/2017,0.28
6027,7/4/2017,8.90
6028,7/31/2018,6.51
6029,4/9/2018,9.33
6030,9/4/2018,13.71
6031,1/20/2019,16.58
6032,9/24/2018,14.45
6033,4/7/2019,16.10
6034,7/30/2017,12.11
6035,5/19/2017,10.99
6036,2/24/2019,1.39
6037,4/21/2018,5.19
6038,6/21/2017,5.76
6039,5/17/2018,9.27
6040,9/18/2018,13.96
6041,10/10/2017,6.24
6042,9/12/2017,4.90
6043,12/9/2018,4.39
6044,11/15/2017,8.57
6045,12/19/2018,7.49
6046,5/5/2019,17.50
6047,8/2/2018,13.39
6048,7/21/2017,10.43
6049,9/18/2017,1.52
6050,3/17/2018,13.71
6051,10/26/2017,9.09
6052,8/26/2018,4.65
6053,4/3/2018,10.36
6054,1/10/2019,16.55
6055,9/4/2017,18.29
6056,9/10/2017,7.54
6057,2/1/2019,13.09
6058,11/27/2017,11.45
6059,6/28/2017,4.18
6060,8/18/2018,0.49
6061,6/18/2017,8.67
6062,11/12/2018,6.63
6063,12/2/2018,6.28
6064,4/29/2019,13.69
6065,11/8/2017,12.76
6066,11/13/2017,12.77
6067,8/3/2018,18.38
6068,10/24/2017,4.03
6069,1/20/2018,0.58
6070,7/30/2017,12.28
6071,12/18/2017,13.43
6072,11/24/2018,7.94
6073,9/11/2017,7.55
6074,11/12/2018,7.99
6075,4/5/2018,19.17
6076,7/11/2018,12.93
6077,12/20/2018,13.54
6078,4/21/2018,17.94
6079,7/10/2017,0.83
6080,1/7/2018,0.45
6081,7/8/2018,9.58
6082,10/13/2017,4.64
6083,7/16/2017,17.12
6084,11/18/2018,4.91
6085,8/3/2017,10.67
6086,12/23/2017,18.19
6087,2/9/2019,3.55
6088,5/15/2018,11.82
6089,9/18/2018,16.97
6090,7/20/2017,5.57
6091,12/27/2018,5.02
6092,3/25/2019,11.81
6093,1/26/2018,8.72
6094,6/25/2017,4.62
6095,7/31/2018,18.29
6096,3/28/2019,17.88
6097,11/21/2018,9.50
6098,6/8/2018,3.75
6099,7/12/2017,14.61
6100,10/19/2017,3.48
6101,9/17/2018,0.44
6102,6/17/2017,1.71
6103,5/19/2018,8.54
6104,11/30/2017,13.67
6105,7/8/2017,19.00
6106,1/18/2019,3.32
6107,2/18/2018,4.02
6108,5/22/2018,0.50
6109,3/29/2018,17.83
6110,1/29/2019,18.65
6111,6/21/2017,3.47
6112,9/25/2017,9.89
6113,2/20/2019,1.60
6114,4/18/2018,14.64
6115,7/13/2018,17.11
6116,12/24/2018,17.33
6117,2/6/2019,6.27
6118,4/23/2018,12.54
6119,10/5/2018,0.37
6120,12/16/2017,13.84
6121,12/12/2018,1.56
6122,12/10/2017,15.83
6123,10/15/2018,8.16
6124,11/23/2018,0.65
6125,9/3/2017,14.72
6126,9/25/2017,19.86
6127,2/22/2018,4.76
6128,6/17/2017,4.28
6129,8/30/2017,15.62
6130,8/22/2017,15.18
6131,9/5/2018,12.41
6132,11/3/2017,14.89
6133,9/13/2018,2.13
6134,9/21/2017,2.52
6135,5/19/2017,18.32
6136,3/5/2018,13.21
6137,8/14/2018,17.56
6138,5/23/2018,6.31
6139,1/6/2019,1.76
6140,5/23/2018,15.44
6141,1/7/2019,19.56
6142,8/20/2017,6.85
6143,2/11/2019,2.32
6144,5/31/2017,3.74
6145,12/21/2018,16.64
6146,12/4/2017,4.65
6147,1/15/2019,13.99
6148,6/11/2018,9.95
6149,8/29/2018,11.60
6150,7/13/2018,13.90
6151,4/25/2018,6.33
6152,2/13/2018,5.07
6153,5/16/2018,14.93
6154,2/27/2019,7.42
6155,11/14/2018,4.70
6156,7/13/2018,9.56
6157,4/24/2018,5.42
6158,7/25/2017,2.53
6159,8/5/2017,1.53
6160,12/23/2017,7.66
6161,3/21/2019,17.43
6162,9/26/2018,8.35
6163,5/26/2017,0.19
6164,12/27/2017,15.54
6165,3/6/2019,12.14
6166,12/25/2018,12.81
6167,8/3/2018,2.55
6168,3/27/2019,2.73
6169,10/7/2018,15.47
6170,8/14/2017,5.46
6171,9/28/2018,2.04
6172,1/23/2018,11.10
6173,3/6/2019,19.59
6174,11/8/2017,3.50
6175,1/19/2019,2.57
6176,7/21/2017,0.33
6177,7/25/2018,2.39
6178,4/28/2019,13.17
6179,10/7/2018,0.81
6180,9/10/2017,12.89
6181,5/2/2018,18.24
6182,3/24/2018,7.48
6183,6/14/2018,0.50
6184,4/19/2019,16.01
6185,5/3/2018,13.34
6186,10/5/2018,15.30
6187,12/13/2018,15.61
6188,6/24/2018,11.05
6189,5/4/2018,9.98
6190,1/20/2018,14.97
6191,4/10/2019,14.25
6192,8/17/2018,2.27
6193,12/5/2018,16.59
6194,12/8/2017,7.43
6195,10/29/2018,16.69
6196,1/19/2018,7.21
6197,10/20/2017,19.21
6198,1/27/2019,7.83
6199,8/11/2017,6.84
6200,7/28/2018,11.19
6201,8/3/2018,13.93
6202,10/14/2017,14.57
6203,7/17/2017,7.93
6204,1/1/2018,15.43
6205,4/5/2018,3.65
6206,6/9/2017,17.23
6207,9/16/2018,2.34
6208,6/3/2018,5.51
6209,4/17/2019,12.18
6210,5/19/2017,1.73
6211,6/14/2017,12.48
6212,2/8/2019,9.06
6213,9/12/2017,5.29
6214,12/10/2018,5.72
6215,1/24/2018,6.09
6216,11/3/2017,3.15
6217,5/1/2018,16.53
6218,7/21/2018,1.53
6219,4/3/2019,6.31
6220,7/13/2017,6.85
6221,2/21/2019,8.94
6222,12/27/2018,7.44
6223,4/7/2018,15.96
6224,12/11/2018,11.16
6225,7/30/2018,19.50
6226,3/28/2018,5.48
6227,7/11/2017,8.96
6228,6/29/2018,5.72
6229,2/6/2018,7.22
6230,9/15/2017,4.91
6231,10/28/2018,13.04
6232,3/4/2019,1.04
6233,7/21/2017,10.74
6234,2/28/2018,11.01
6235,8/21/2018,16.48
6236,10/31/2018,5.58
6237,12/15/2018,3.82
6238,3/3/2018,13.57
6239,6/22/2018,18.69
6240,9/5/2018,16.99
6241,7/6/2017,14.27
6242,5/28/2018,18.44
6243,6/18/2018,2.70
6244,8/8/2017,15.39
6245,10/9/2017,6.05
6246,12/27/2017,13.58
6247,10/25/2017,6.56
6248,6/21/2017,9.24
6249,12/20/2017,1.04
6250,5/14/2019,12.03
6251,3/2/2018,15.31
6252,10/7/2017,4.56
6253,6/28/2018,7.32
6254,2/12/2019,10.10
6255,3/30/2019,4.01
6256,12/14/2018,4.63
6257,11/20/2018,13.14
6258,11/15/2017,0.57
6259,7/2/2018,6.30
6260,12/16/2018,10.06
6261,11/9/2018,0.21
6262,9/6/2018,13.79
6263,9/8/2018,7.05
6264,7/18/2017,12.66
6265,10/18/2018,6.47
6266,5/9/2018,9.65
6267,5/29/2017,18.57
6268,12/31/2017,16.69
6269,8/2/2018,12.17
6270,1/23/2018,5.70
6271,6/27/2018,7.63
6272,11/18/2018,1.13
6273,7/12/2018,13.93
6274,12/11/2018,0.64
6275,7/30/2017,5.73
6276,12/18/2017,4.86
6277,4/12/2018,15.78
6278,5/26/2018,10.34
6279,10/14/2018,13.08
6280,10/16/2017,13.97
6281,10/17/2017,14.54
6282,9/6/2017,13.16
6283,7/12/2018,9.44
6284,6/16/2017,3.07
6285,9/25/2018,11.65
6286,1/5/2019,0.87
6287,5/22/2017,1.71
6288,12/19/2017,17.13
6289,8/23/2018,8.82
6290,8/3/2017,15.89
6291,9/16/2018,15.73
6292,1/12/2018,14.39
6293,8/19/2018,15.06
6294,6/27/2018,5.07
6295,5/27/2018,5.91
6296,9/3/2017,7.84
6297,4/25/2018,11.66
6298,8/9/2018,19.47
6299,6/26/2017,2.99
6300,3/5/2019,17.57
6301,10/20/2017,8.41
6302,8/3/2017,13.89
6303,11/7/2018,2.21
6304,12/24/2017,19.32
6305,7/24/2018,0.46
6306,2/1/2019,11.25
6307,11/8/2018,12.27
6308,2/16/2019,18.38
6309,11/26/2018,17.11
6310,1/23/2018,0.94
6311,11/24/2017,1.39
6312,2/8/2019,11.12
6313,7/18/2018,3.84
6314,6/20/2017,10.45
6315,9/13/2018,8.41
6316,2/26/2019,2.84
6317,7/19/2018,11.94
6318,9/30/2017,3.93
6319,5/3/2019,11.85
6320,2/26/2018,10.00
6321,4/19/2019,1.46
6322,8/16/2017,7.42
6323,12/26/2018,11.76
6324,4/30/2018,18.02
6325,3/14/2018,5.61
6326,7/12/2018,18.62
6327,2/1/2018,11.29
6328,7/27/2017,14.40
6329,11/25/2017,15.49
6330,7/30/2017,7.71
6331,2/27/2019,14.03
6332,8/25/2017,5.19
6333,6/30/2017,7.25
6334,5/26/2017,17.53
6335,10/19/2018,18.46
6336,8/10/2018,12.58
6337,10/2/2018,8.95
6338,9/15/2017,8.80
6339,7/13/2017,11.54
6340,6/24/2017,10.65
6341,4/1/2018,7.47
6342,9/22/2017,18.53
6343,12/3/2017,0.59
6344,5/30/2017,14.45
6345,3/2/2018,18.91
6346,4/28/2018,10.10
6347,8/20/2017,10.38
6348,4/30/2018,9.53
6349,9/1/2017,1.51
6350,6/6/2017,7.50
6351,11/3/2017,7.31
6352,9/13/2017,11.61
6353,9/13/2018,6.48
6354,2/22/2019,6.60
6355,10/4/2017,6.90
6356,5/7/2018,16.84
6357,11/5/2017,7.54
6358,6/25/2017,17.08
6359,6/21/2017,9.53
6360,8/20/2017,4.40
6361,11/22/2018,16.82
6362,8/2/2018,0.25
6363,7/28/2018,13.48
6364,1/25/2019,16.52
6365,6/27/2018,5.29
6366,4/25/2018,10.07
6367,3/8/2019,10.62
6368,3/15/2019,10.86
6369,6/25/2017,13.14
6370,12/24/2017,0.47
6371,6/16/2018,3.32
6372,3/22/2018,18.19
6373,4/4/2018,11.39
6374,11/19/2018,8.01
6375,3/27/2018,3.21
6376,7/12/2018,7.38
6377,10/1/2018,13.43
6378,11/4/2018,9.78
6379,7/1/2018,7.56
6380,9/17/2018,9.58
6381,1/8/2018,16.14
6382,11/9/2018,15.53
6383,8/14/2017,13.78
6384,8/31/2018,2.35
6385,5/10/2018,18.27
6386,9/26/2018,2.93
6387,5/5/2018,18.59
6388,11/17/2017,19.06
6389,11/27/2018,5.70
6390,4/19/2018,8.37
6391,10/25/2018,10.04
6392,4/12/2019,17.87
6393,4/15/2019,19.78
6394,1/11/2018,2.61
6395,1/23/2019,4.03
6396,1/4/2018,9.08
6397,8/17/2018,4.55
6398,3/5/2019,19.86
6399,2/18/2019,5.13
6400,2/28/2019,8.77
6401,7/2/2018,11.00
6402,4/26/2018,18.97
6403,4/16/2019,9.23
6404,10/16/2017,0.30
6405,2/27/2019,11.14
6406,2/1/2018,8.18
6407,1/18/2018,1.47
6408,3/31/2019,17.93
6409,7/17/2017,2.14
6410,5/5/2019,4.07
6411,2/16/2018,7.64
6412,3/2/2018,11.70
6413,2/19/2019,13.86
6414,12/7/2017,3.59
6415,11/18/2017,1.48
6416,8/7/2017,0.89
6417,6/16/2018,15.97
6418,6/2/2017,12.34
6419,4/10/2019,12.53
6420,5/1/2018,10.53
6421,5/28/2018,15.17
6422,10/1/2017,15.53
6423,7/30/2017,13.98
6424,10/17/2017,9.40
6425,10/15/2017,15.35
6426,2/23/2019,17.82
6427,8/18/2017,0.02
6428,6/25/2018,2.75
6429,7/17/2018,2.47
6430,12/24/2017,4.85
6431,3/8/2018,8.58
6432,3/10/2019,9.09
6433,6/10/2018,4.84
6434,6/2/2018,8.95
6435,1/26/2018,18.14
6436,2/10/2018,16.81
6437,10/17/2017,16.24
6438,10/23/2018,9.13
6439,3/17/2018,18.77
6440,6/21/2017,1.55
6441,5/21/2018,15.82
6442,10/27/2018,0.13
6443,7/29/2018,6.95
6444,7/24/2018,14.84
6445,9/10/2018,11.43
6446,6/4/2017,16.09
6447,12/28/2017,3.57
6448,4/6/2019,0.71
6449,9/10/2017,5.66
6450,10/9/2017,4.00
6451,6/28/2017,4.65
6452,8/6/2017,5.48
6453,11/11/2017,19.56
6454,11/17/2018,8.07
6455,1/29/2018,9.24
6456,7/4/2017,9.06
6457,9/28/2017,5.11
6458,12/19/2017,11.21
6459,3/21/2018,6.93
6460,11/28/2017,8.04
6461,7/16/2018,9.04
6462,2/21/2019,12.82
6463,8/11/2018,15.81
6464,1/25/2019,18.09
6465,9/26/2018,8.47
6466,2/17/2018,17.50
6467,10/2/2018,14.05
6468,8/24/2018,16.02
6469,2/23/2019,9.66
6470,4/9/2018,9.85
6471,9/13/2017,15.74
6472,6/26/2017,18.64
6473,8/25/2018,4.69
6474,12/15/2017,15.80
6475,10/30/2017,9.14
6476,9/25/2018,0.50
6477,4/11/2019,13.13
6478,7/2/2018,4.81
6479,8/10/2018,0.56
6480,7/22/2017,17.31
6481,1/22/2018,17.59
6482,5/25/2017,11.70
6483,11/9/2017,5.45
6484,8/2/2017,9.56
6485,8/29/2018,4.71
6486,7/3/2017,14.75
6487,2/27/2019,12.93
6488,9/12/2017,17.81
6489,1/1/2018,4.26
6490,7/4/2017,13.32
6491,12/2/2017,9.95
6492,6/19/2017,14.06
6493,5/5/2019,8.43
6494,11/9/2017,15.77
6495,10/14/2018,1.97
6496,12/28/2017,16.66
6497,1/18/2019,15.79
6498,12/22/2017,0.21
6499,11/17/2017,8.85
6500,9/14/2018,4.41
6501,5/25/2018,3.54
6502,5/24/2018,9.20
6503,1/20/2019,4.94
6504,6/25/2017,2.33
6505,9/8/2018,9.07
6506,4/27/2018,17.10
6507,11/25/2018,8.17
6508,6/25/2017,3.58
6509,11/25/2018,5.47
6510,1/22/2018,17.90
6511,12/7/2018,17.96
6512,10/13/2017,2.45
6513,1/6/2018,3.24
6514,6/26/2017,18.69
6515,5/24/2018,16.58
6516,7/9/2018,8.64
6517,12/29/2018,18.52
6518,7/9/2018,18.40
6519,9/13/2017,12.34
6520,12/9/2018,11.66
6521,10/30/2018,8.05
6522,7/19/2018,1.21
6523,11/8/2017,12.17
6524,5/24/2017,7.40
6525,5/4/2018,18.81
6526,12/10/2018,11.24
6527,10/17/2018,10.33
6528,4/4/2019,0.90
6529,10/14/2018,13.18
6530,2/3/2018,18.13
6531,8/28/2018,17.96
6532,1/9/2019,17.47
6533,1/5/2019,17.88
6534,6/23/2017,16.76
6535,1/5/2019,19.69
6536,3/31/2019,19.47
6537,10/5/2018,1.15
6538,11/9/2018,17.28
6539,12/29/2017,7.35
6540,2/18/2019,16.79
6541,5/5/2018,9.59
6542,11/29/2017,5.62
6543,12/9/2017,15.51
6544,4/21/2018,18.60
6545,10/14/2018,7.86
6546,11/1/2017,18.45
6547,11/15/2017,5.28
6548,3/1/2019,2.71
6549,1/8/2019,8.55
6550,6/26/2018,15.95
6551,9/12/2018,3.46
6552,9/25/2017,16.49
6553,9/22/2018,6.00
6554,5/8/2018,0.57
6555,5/12/2018,5.63
6556,11/12/2018,0.84
6557,6/16/2017,3.67
6558,4/27/2019,1.66
6559,5/23/2018,16.44
6560,7/19/2018,0.67
6561,7/1/2017,6.90
6562,5/9/2019,18.94
6563,11/28/2017,4.28
6564,8/20/2018,7.66
6565,8/24/2018,6.61
6566,4/12/2018,11.91
6567,4/22/2018,17.26
6568,4/12/2019,8.98
6569,12/25/2017,0.42
6570,10/26/2017,9.30
6571,12/3/2018,14.55
6572,8/12/2018,4.39
6573,2/15/2019,15.08
6574,5/5/2019,15.42
6575,3/15/2018,16.27
6576,6/1/2017,5.97
6577,12/9/2018,8.24
6578,11/7/2018,4.45
6579,9/29/2018,11.90
6580,10/25/2018,13.40
6581,10/26/2017,4.32
6582,6/1/2017,8.94
6583,6/6/2018,8.69
6584,11/24/2018,4.80
6585,11/9/2018,7.64
6586,1/9/2019,18.72
6587,2/17/2019,15.47
6588,8/21/2017,5.72
6589,11/13/2018,6.07
6590,12/12/2017,5.00
6591,4/29/2019,18.69
6592,12/5/2018,9.65
6593,1/1/2019,14.30
6594,9/22/2017,14.01
6595,3/22/2018,17.57
6596,10/19/2017,7.24
6597,7/24/2017,16.92
6598,12/9/2018,12.89
6599,11/9/2017,7.08
6600,7/13/2017,5.58
6601,12/18/2017,4.15
6602,8/11/2017,11.30
6603,1/12/2018,16.42
6604,8/1/2017,17.24
6605,4/25/2019,16.02
6606,4/3/2018,12.13
6607,3/19/2018,9.72
6608,1/15/2019,17.15
6609,11/14/2018,5.41
6610,2/6/2019,8.22
6611,10/31/2017,3.83
6612,8/11/2017,11.43
6613,1/18/2018,13.20
6614,9/13/2017,13.73
6615,5/26/2018,10.86
6616,12/21/2017,10.79
6617,7/24/2018,3.94
6618,6/27/2018,0.91
6619,5/31/2017,2.73
6620,7/21/2017,10.10
6621,2/3/2018,18.43
6622,3/23/2018,8.89
6623,10/18/2018,4.16
6624,11/7/2017,15.67
6625,11/28/2018,15.08
6626,1/4/2019,17.84
6627,6/10/2018,13.58
6628,7/31/2017,18.19
6629,11/11/2017,3.09
6630,7/21/2017,19.24
6631,2/19/2018,15.22
6632,8/20/2018,13.40
6633,6/2/2018,9.35
6634,11/1/2017,0.89
6635,1/29/2019,6.09
6636,11/21/2017,13.51
6637,3/2/2019,11.61
6638,9/10/2017,5.99
6639,12/25/2017,10.41
6640,5/13/2018,17.79
6641,9/27/2017,7.87
6642,6/23/2018,10.08
6643,10/31/2018,14.45
6644,9/6/2018,17.65
6645,11/9/2018,18.17
6646,3/6/2018,0.12
6647,7/31/2018,5.17
6648,5/15/2018,10.51
6649,3/27/2018,2.86
6650,7/11/2017,4.38
6651,7/14/2018,17.44
6652,7/27/2018,10.49
6653,11/17/2017,11.85
6654,6/14/2018,0.55
6655,2/1/2018,15.92
6656,6/8/2018,15.17
6657,4/9/2019,13.62
6658,6/26/2018,8.86
6659,8/7/2017,16.72
6660,2/10/2019,19.14
6661,5/3/2018,6.29
6662,5/6/2018,11.38
6663,10/19/2018,4.45
6664,11/9/2018,10.23
6665,1/26/2018,19.99
6666,7/12/2017,4.70
6667,5/6/2018,16.98
6668,2/9/2018,0.96
6669,3/13/2019,18.93
6670,12/29/2018,13.54
6671,2/1/2019,9.32
6672,9/24/2017,8.71
6673,10/20/2017,14.99
6674,12/17/2017,7.98
6675,3/22/2018,3.82
6676,11/27/2017,13.64
6677,5/16/2018,0.32
6678,12/25/2017,8.71
6679,11/6/2018,12.53
6680,12/12/2018,1.07
6681,4/21/2019,16.83
6682,2/20/2019,17.87
6683,4/12/2019,3.58
6684,3/22/2018,10.74
6685,9/29/2017,18.29
6686,1/2/2019,13.11
6687,12/23/2018,19.91
6688,9/11/2017,10.94
6689,3/3/2018,1.52
6690,7/17/2017,12.04
6691,2/8/2019,15.86
6692,7/22/2017,12.70
6693,8/21/2018,9.36
6694,8/30/2017,17.56
6695,7/16/2017,17.34
6696,11/9/2018,17.39
6697,12/16/2017,13.52
6698,3/26/2019,12.39
6699,3/30/2019,12.23
6700,11/3/2018,3.18
6701,4/6/2019,5.63
6702,2/22/2019,15.59
6703,4/5/2019,1.53
6704,1/31/2019,6.88
6705,5/19/2018,3.03
6706,10/13/2018,15.86
6707,3/13/2018,12.90
6708,6/30/2018,1.23
6709,5/16/2018,4.61
6710,11/3/2017,3.55
6711,11/14/2017,9.56
6712,2/12/2019,7.85
6713,4/6/2018,19.59
6714,9/9/2018,1.24
6715,12/15/2017,0.38
6716,2/12/2018,16.33
6717,2/6/2018,7.37
6718,8/8/2018,14.44
6719,9/4/2018,11.93
6720,2/23/2019,10.94
6721,6/26/2018,10.20
6722,11/30/2018,13.22
6723,1/17/2018,10.47
6724,9/28/2018,9.83
6725,4/14/2019,12.73
6726,8/12/2017,2.62
6727,9/22/2018,2.81
6728,5/17/2018,11.57
6729,7/3/2017,12.12
6730,8/16/2017,5.03
6731,7/27/2018,10.63
6732,5/1/2019,12.16
6733,2/6/2018,1.44
6734,1/21/2018,1.06
6735,9/18/2017,3.12
6736,1/10/2018,15.51
6737,6/23/2018,4.54
6738,9/20/2018,7.29
6739,1/26/2019,10.54
6740,8/10/2017,0.13
6741,9/26/2017,18.81
6742,7/1/2017,9.78
6743,3/27/2019,7.27
6744,7/28/2017,5.08
6745,10/19/2017,19.20
6746,5/4/2019,13.38
6747,10/14/2018,6.09
6748,11/3/2018,18.05
6749,6/12/2017,2.28
6750,8/12/2017,11.45
6751,6/9/2018,15.11
6752,6/11/2018,13.47
6753,2/12/2018,8.19
6754,3/25/2018,10.23
6755,5/20/2017,5.66
6756,12/29/2018,12.84
6757,11/28/2018,11.39
6758,11/17/2017,17.16
6759,2/1/2019,6.49
6760,3/22/2019,7.05
6761,2/9/2019,6.73
6762,9/4/2017,3.05
6763,2/27/2019,19.62
6764,9/20/2017,2.07
6765,7/5/2017,10.33
6766,2/6/2019,13.04
6767,8/3/2017,11.96
6768,1/13/2019,9.44
6769,5/21/2017,18.08
6770,10/23/2017,1.89
6771,8/4/2017,14.48
6772,6/16/2017,0.87
6773,6/7/2017,5.84
6774,6/6/2017,16.75
6775,6/7/2017,0.90
6776,7/27/2018,4.26
6777,7/6/2018,10.85
6778,11/2/2017,6.08
6779,2/23/2018,3.54
6780,4/16/2019,19.22
6781,10/31/2018,17.15
6782,1/10/2019,6.43
6783,12/14/2017,19.27
6784,5/27/2017,10.69
6785,2/22/2018,14.29
6786,12/9/2018,16.40
6787,11/13/2017,12.01
6788,4/13/2018,6.72
6789,6/4/2018,12.37
6790,6/29/2017,18.86
6791,4/3/2018,13.39
6792,7/5/2018,16.03
6793,7/7/2018,4.59
6794,9/8/2018,19.87
6795,1/3/2018,5.78
6796,1/17/2019,2.28
6797,3/24/2018,10.36
6798,7/25/2017,12.21
6799,2/20/2018,5.64
6800,9/25/2017,0.08
6801,8/9/2017,15.51
6802,6/21/2017,14.11
6803,12/20/2017,17.09
6804,1/23/2019,2.37
6805,4/17/2019,13.69
6806,4/3/2019,10.45
6807,9/26/2018,17.92
6808,4/5/2019,13.25
6809,2/12/2019,17.65
6810,9/9/2017,17.92
6811,4/6/2018,15.01
6812,5/24/2017,12.65
6813,5/4/2019,2.44
6814,10/6/2017,9.81
6815,8/24/2017,1.48
6816,5/2/2018,1.20
6817,2/11/2019,14.59
6818,11/29/2018,5.54
6819,9/21/2017,2.65
6820,10/29/2018,8.09
6821,9/16/2017,16.27
6822,12/22/2017,2.76
6823,6/19/2018,1.93
6824,7/29/2018,5.91
6825,6/20/2018,9.46
6826,5/9/2019,19.15
6827,7/2/2018,12.47
6828,12/25/2017,19.08
6829,8/13/2017,12.22
6830,10/4/2018,9.89
6831,5/30/2017,5.50
6832,1/26/2019,1.29
6833,11/2/2017,0.38
6834,2/26/2019,11.34
6835,2/25/2019,2.14
6836,2/18/2019,18.02
6837,8/17/2017,6.24
6838,6/23/2017,1.98
6839,8/9/2018,4.09
6840,3/30/2019,18.58
6841,5/25/2018,9.61
6842,5/14/2019,16.49
6843,11/23/2018,2.84
6844,12/11/2017,1.35
6845,12/8/2017,17.08
6846,5/17/2019,0.17
6847,8/4/2018,5.63
6848,11/19/2017,2.85
6849,6/15/2017,14.29
6850,3/26/2019,12.52
6851,3/8/2018,11.69
6852,2/15/2019,2.97
6853,7/27/2018,15.06
6854,3/10/2018,3.67
6855,2/8/2018,2.50
6856,7/26/2017,0.50
6857,7/24/2017,9.42
6858,4/28/2018,11.89
6859,4/23/2019,17.71
6860,9/25/2018,5.78
6861,12/19/2017,15.78
6862,4/3/2018,18.15
6863,8/25/2018,17.01
6864,7/7/2018,7.20
6865,11/26/2018,0.00
6866,2/18/2019,19.95
6867,12/27/2018,6.71
6868,7/30/2017,7.73
6869,12/24/2017,6.67
6870,6/17/2018,2.70
6871,1/15/2018,19.71
6872,1/3/2019,12.29
6873,8/21/2018,8.22
6874,10/29/2017,10.79
6875,1/22/2019,2.18
6876,11/21/2018,19.70
6877,2/21/2019,15.39
6878,6/26/2018,19.05
6879,2/8/2018,3.94
6880,5/20/2017,18.68
6881,12/28/2018,14.22
6882,12/24/2018,12.09
6883,6/15/2017,3.68
6884,9/8/2017,6.09
6885,12/22/2018,13.37
6886,7/28/2018,9.63
6887,5/28/2018,1.02
6888,12/7/2018,18.22
6889,6/27/2018,17.98
6890,3/1/2018,3.92
6891,5/22/2017,0.80
6892,10/26/2018,15.61
6893,6/15/2018,1.54
6894,10/25/2018,19.98
6895,3/31/2019,2.50
6896,12/13/2018,8.82
6897,11/11/2018,11.40
6898,10/23/2018,17.15
6899,7/15/2017,1.69
6900,7/1/2017,19.84
6901,1/20/2019,19.07
6902,11/22/2017,10.20
6903,12/19/2018,5.19
6904,7/16/2017,6.98
6905,8/21/2018,3.40
6906,6/24/2018,14.24
6907,4/25/2019,11.57
6908,12/31/2018,10.93
6909,11/21/2018,4.86
6910,6/20/2018,7.49
6911,3/14/2018,10.09
6912,12/16/2017,9.56
6913,2/9/2018,0.31
